Community.Area,Week,Year,Weeek,Crimes,Crimes.LastWeek,Arrests.LastWeek,Domestics.LastWeek,Month,MinDay,MaxDay,CommonCrimes.LastWeek
6,14,2013,14,117,89,20,6,3.811965812,1,31,55
6,15,2013,15,119,117,21,8,4,7,13,83
6,16,2013,16,116,119,26,3,4,14,20,86
6,17,2013,17,99,116,27,6,4,21,27,78
6,18,2013,18,137,99,14,9,4.671532847,1,30,61
6,19,2013,19,122,137,25,3,5,5,11,96
6,2,2013,2,125,71,18,1,1,6,12,45
6,20,2013,20,138,122,24,1,5,12,18,69
6,21,2013,21,136,138,35,3,5,19,25,84
6,22,2013,22,147,136,26,5,5.238095238,1,31,76
6,23,2013,23,151,147,31,7,6,2,8,98
6,24,2013,24,149,151,26,5,6,9,15,92
6,25,2013,25,160,149,26,3,6,16,22,98
6,26,2013,26,174,160,33,10,6,23,29,110
6,27,2013,27,185,174,42,9,6.632432432,1,30,108
6,28,2013,28,135,185,37,7,7,7,13,127
6,29,2013,29,148,135,28,8,7,14,20,90
6,3,2013,3,136,125,14,5,1,13,19,71
6,30,2013,30,150,148,24,3,7,21,27,92
6,31,2013,31,165,150,31,6,7.533333333,1,31,105
6,32,2013,32,176,165,31,11,8,4,10,121
6,33,2013,33,173,176,34,11,8,11,17,123
6,34,2013,34,173,173,28,5,8,18,24,113
6,35,2013,35,155,173,37,7,8,25,31,123
6,36,2013,36,156,155,28,9,9,1,7,102
6,37,2013,37,155,156,28,6,9,8,14,111
6,38,2013,38,158,155,35,7,9,15,21,92
6,39,2013,39,136,158,28,6,9,22,28,97
6,4,2013,4,126,136,31,7,1,20,26,68
6,40,2013,40,156,136,31,2,9.801282051,1,30,86
6,41,2013,41,131,156,29,13,10,6,12,105
6,42,2013,42,128,131,24,4,10,13,19,83
6,43,2013,43,117,128,31,2,10,20,26,94
6,44,2013,44,133,117,20,4,10.30075188,1,31,84
6,45,2013,45,140,133,26,8,11,3,9,91
6,46,2013,46,116,140,21,8,11,10,16,87
6,47,2013,47,116,116,25,7,11,17,23,80
6,48,2013,48,114,116,20,8,11,24,30,78
6,49,2013,49,133,114,17,7,12,1,7,77
6,5,2013,5,123,126,30,4,1.414634146,1,31,81
6,50,2013,50,85,133,30,9,12,8,14,84
6,51,2013,51,114,85,21,5,12,15,21,61
6,52,2013,52,76,114,24,1,12,22,28,65
6,53,2013,53,30,76,18,2,12,29,31,43
6,6,2013,6,118,123,23,8,2,3,9,78
6,7,2013,7,109,118,28,7,2,10,16,65
6,8,2013,8,102,109,26,10,2,17,23,65
6,9,2013,9,94,102,18,5,2.29787234,1,28,69
6,1,2014,1,51,30,8,3,1,1,4,17
6,10,2014,10,77,76,12,5,3,2,8,44
6,11,2014,11,98,77,16,2,3,9,15,48
6,12,2014,12,89,98,23,4,3,16,22,54
6,13,2014,13,89,89,19,7,3,23,29,58
6,14,2014,14,95,89,24,5,3.715789474,1,31,49
6,15,2014,15,98,95,24,1,4,6,12,65
6,16,2014,16,99,98,23,10,4,13,19,75
6,17,2014,17,115,99,16,3,4,20,26,50
6,18,2014,18,108,115,19,4,4.537037037,1,30,74
6,19,2014,19,113,108,25,6,5,4,10,71
6,2,2014,2,61,51,11,2,1,5,11,33
6,20,2014,20,99,113,23,6,5,11,17,65
6,21,2014,21,133,99,21,2,5,18,24,63
6,22,2014,22,100,133,27,5,5,25,31,85
6,23,2014,23,127,100,17,5,6,1,7,65
6,24,2014,24,116,127,26,4,6,8,14,83
6,25,2014,25,143,116,20,4,6,15,21,67
6,26,2014,26,165,143,36,6,6,22,28,101
6,27,2014,27,157,165,37,6,6.522292994,1,30,112
6,28,2014,28,133,157,35,6,7,6,12,94
6,29,2014,29,154,133,22,3,7,13,19,84
6,3,2014,3,98,61,8,3,1,12,18,37
6,30,2014,30,129,154,27,7,7,20,26,107
6,31,2014,31,150,129,32,4,7.28,1,31,81
6,32,2014,32,135,150,22,9,8,3,9,105
6,33,2014,33,136,135,27,6,8,10,16,88
6,34,2014,34,135,136,31,3,8,17,23,86
6,35,2014,35,114,135,28,5,8,24,30,84
6,36,2014,36,145,114,14,5,8.834482759,1,31,76
6,37,2014,37,111,145,28,7,9,7,13,86
6,38,2014,38,132,111,21,5,9,14,20,70
6,39,2014,39,118,132,26,6,9,21,27,87
6,4,2014,4,94,98,21,4,1,19,25,61
6,40,2014,40,126,118,31,5,9.515873016,1,30,82
6,41,2014,41,97,126,22,5,10,5,11,89
6,42,2014,42,99,97,19,5,10,12,18,73
6,43,2014,43,110,99,23,1,10,19,25,65
6,44,2014,44,121,110,19,4,10.17355372,1,31,66
6,45,2014,45,88,121,29,2,11,2,8,72
6,46,2014,46,84,88,24,3,11,9,15,54
6,47,2014,47,87,84,17,3,11,16,22,52
6,48,2014,48,82,87,15,7,11,23,29,58
6,49,2014,49,102,82,11,7,11.83333333,1,30,56
6,5,2014,5,80,94,21,4,1.2125,1,31,57
6,50,2014,50,100,102,22,2,12,7,13,73
6,51,2014,51,90,100,18,4,12,14,20,56
6,52,2014,52,108,90,13,4,12,21,27,63
6,53,2014,53,58,108,17,2,12,28,31,73
6,6,2014,6,97,80,21,1,2,2,8,42
6,7,2014,7,84,97,13,4,2,9,15,65
6,8,2014,8,62,84,26,1,2,16,22,56
6,9,2014,9,76,62,18,1,2.092105263,1,28,45
7,1,2013,1,75,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
7,10,2013,10,80,70,13,3,3,3,9,47
7,11,2013,11,79,80,11,4,3,10,16,55
7,12,2013,12,77,79,10,4,3,17,23,51
7,13,2013,13,80,77,13,7,3,24,30,52
7,14,2013,14,60,80,10,3,3.85,1,31,51
7,15,2013,15,78,60,11,3,4,7,13,39
7,16,2013,16,85,78,12,3,4,14,20,48
7,17,2013,17,78,85,13,5,4,21,27,57
7,18,2013,18,87,78,12,6,4.563218391,1,30,54
7,19,2013,19,70,87,19,2,5,5,11,61
7,2,2013,2,86,75,12,2,1,6,12,48
7,20,2013,20,65,70,12,1,5,12,18,51
7,21,2013,21,85,65,6,3,5,19,25,51
7,22,2013,22,82,85,11,2,5.243902439,1,31,54
7,23,2013,23,82,82,10,6,6,2,8,53
7,24,2013,24,106,82,9,3,6,9,15,55
7,25,2013,25,83,106,8,3,6,16,22,76
7,26,2013,26,127,83,13,3,6,23,29,55
7,27,2013,27,110,127,15,4,6.827272727,1,30,84
7,28,2013,28,88,110,10,4,7,7,13,82
7,29,2013,29,97,88,10,2,7,14,20,56
7,3,2013,3,88,86,7,2,1,13,19,52
7,30,2013,30,96,97,13,3,7,21,27,63
7,31,2013,31,106,96,12,5,7.462264151,1,31,68
7,32,2013,32,107,106,8,4,8,4,10,81
7,33,2013,33,107,107,11,6,8,11,17,82
7,34,2013,34,95,107,14,5,8,18,24,77
7,35,2013,35,101,95,5,4,8,25,31,71
7,36,2013,36,101,101,10,4,9,1,7,76
7,37,2013,37,87,101,16,4,9,8,14,72
7,38,2013,38,107,87,9,3,9,15,21,57
7,39,2013,39,82,107,13,3,9,22,28,73
7,4,2013,4,84,88,8,6,1,20,26,62
7,40,2013,40,107,82,6,1,9.738317757,1,30,66
7,41,2013,41,94,107,12,3,10,6,12,80
7,42,2013,42,71,94,13,1,10,13,19,66
7,43,2013,43,76,71,9,7,10,20,26,47
7,44,2013,44,91,76,2,3,10.31868132,1,31,47
7,45,2013,45,109,91,10,7,11,3,9,71
7,46,2013,46,86,109,8,5,11,10,16,74
7,47,2013,47,81,86,13,0,11,17,23,66
7,48,2013,48,84,81,5,7,11,24,30,57
7,49,2013,49,89,84,5,4,12,1,7,65
7,5,2013,5,77,84,16,1,1.298701299,1,31,51
7,50,2013,50,68,89,5,0,12,8,14,66
7,51,2013,51,90,68,5,6,12,15,21,49
7,52,2013,52,58,90,14,3,12,22,28,59
7,53,2013,53,14,58,8,3,12,29,31,41
7,6,2013,6,73,77,7,4,2,3,9,40
7,7,2013,7,63,73,15,6,2,10,16,44
7,8,2013,8,50,63,15,3,2,17,23,32
7,9,2013,9,70,50,4,5,2.285714286,1,28,34
7,1,2014,1,35,14,3,2,1,1,4,7
7,10,2014,10,41,65,11,5,3,2,8,44
7,11,2014,11,85,41,3,2,3,9,15,30
7,12,2014,12,73,85,13,2,3,16,22,57
7,13,2014,13,57,73,14,1,3,23,29,43
7,14,2014,14,83,57,6,1,3.746987952,1,31,37
7,15,2014,15,74,83,8,6,4,6,12,63
7,16,2014,16,74,74,9,4,4,13,19,51
7,17,2014,17,71,74,13,2,4,20,26,50
7,18,2014,18,66,71,8,5,4.439393939,1,30,54
7,19,2014,19,73,66,9,2,5,4,10,40
7,2,2014,2,64,35,6,1,1,5,11,24
7,20,2014,20,89,73,12,4,5,11,17,49
7,21,2014,21,94,89,5,4,5,18,24,66
7,22,2014,22,88,94,11,4,5,25,31,59
7,23,2014,23,104,88,7,3,6,1,7,64
7,24,2014,24,89,104,17,4,6,8,14,76
7,25,2014,25,104,89,11,4,6,15,21,61
7,26,2014,26,108,104,16,6,6,22,28,77
7,27,2014,27,104,108,10,6,6.653846154,1,30,79
7,28,2014,28,95,104,11,6,7,6,12,70
7,29,2014,29,118,95,7,4,7,13,19,73
7,3,2014,3,89,64,6,2,1,12,18,41
7,30,2014,30,117,118,14,5,7,20,26,86
7,31,2014,31,105,117,11,5,7.266666667,1,31,92
7,32,2014,32,84,105,9,4,8,3,9,74
7,33,2014,33,95,84,9,8,8,10,16,64
7,34,2014,34,73,95,12,2,8,17,23,65
7,35,2014,35,86,73,7,1,8,24,30,57
7,36,2014,36,77,86,14,4,8.857142857,1,31,56
7,37,2014,37,63,77,6,3,9,7,13,48
7,38,2014,38,75,63,6,4,9,14,20,43
7,39,2014,39,93,75,14,6,9,21,27,53
7,4,2014,4,72,89,8,3,1,19,25,68
7,40,2014,40,73,93,12,3,9.561643836,1,30,61
7,41,2014,41,71,73,5,2,10,5,11,51
7,42,2014,42,67,71,10,1,10,12,18,53
7,43,2014,43,72,67,7,0,10,19,25,42
7,44,2014,44,73,72,11,5,10.16438356,1,31,52
7,45,2014,45,75,73,6,2,11,2,8,50
7,46,2014,46,80,75,6,2,11,9,15,54
7,47,2014,47,71,80,3,1,11,16,22,56
7,48,2014,48,65,71,11,3,11,23,29,55
7,49,2014,49,60,65,7,2,11.91666667,1,30,50
7,5,2014,5,72,72,4,3,1.166666667,1,31,50
7,50,2014,50,62,60,9,5,12,7,13,42
7,51,2014,51,72,62,8,6,12,14,20,38
7,52,2014,52,53,72,11,1,12,21,27,50
7,53,2014,53,32,53,6,2,12,28,31,39
7,6,2014,6,58,72,7,2,2,2,8,52
7,7,2014,7,72,58,8,3,2,9,15,37
7,8,2014,8,62,72,13,0,2,16,22,52
7,9,2014,9,65,62,10,1,2.107692308,1,28,42
8,1,2013,1,162,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
8,10,2013,10,198,163,47,10,3,3,9,103
8,11,2013,11,194,198,71,11,3,10,16,111
8,12,2013,12,177,194,60,13,3,17,23,113
8,13,2013,13,205,177,60,11,3,24,30,108
8,14,2013,14,197,205,46,8,3.852791878,1,31,133
8,15,2013,15,153,197,48,14,4,7,13,126
8,16,2013,16,159,153,39,9,4,14,20,95
8,17,2013,17,198,159,55,10,4,21,27,102
8,18,2013,18,194,198,54,12,4.603092784,1,30,123
8,19,2013,19,193,194,55,10,5,5,11,118
8,2,2013,2,195,162,34,6,1,6,12,110
8,20,2013,20,220,193,63,6,5,12,18,122
8,21,2013,21,201,220,67,9,5,19,25,142
8,22,2013,22,194,201,48,6,5.18556701,1,31,136
8,23,2013,23,199,194,38,8,6,2,8,134
8,24,2013,24,207,199,49,6,6,9,15,130
8,25,2013,25,206,207,54,7,6,16,22,147
8,26,2013,26,194,206,64,9,6,23,29,144
8,27,2013,27,247,194,47,9,6.906882591,1,30,146
8,28,2013,28,216,247,58,8,7,7,13,174
8,29,2013,29,197,216,56,16,7,14,20,154
8,3,2013,3,198,195,47,7,1,13,19,128
8,30,2013,30,242,197,42,13,7,21,27,150
8,31,2013,31,232,242,65,8,7.405172414,1,31,162
8,32,2013,32,203,232,51,8,8,4,10,156
8,33,2013,33,236,203,53,1,8,11,17,146
8,34,2013,34,194,236,68,3,8,18,24,160
8,35,2013,35,221,194,59,12,8,25,31,133
8,36,2013,36,202,221,65,12,9,1,7,158
8,37,2013,37,196,202,54,8,9,8,14,142
8,38,2013,38,181,196,49,6,9,15,21,140
8,39,2013,39,199,181,45,7,9,22,28,125
8,4,2013,4,162,198,52,2,1,20,26,120
8,40,2013,40,204,199,46,12,9.784313725,1,30,145
8,41,2013,41,196,204,58,12,10,6,12,135
8,42,2013,42,196,196,41,3,10,13,19,146
8,43,2013,43,185,196,48,6,10,20,26,137
8,44,2013,44,198,185,55,11,10.30808081,1,31,122
8,45,2013,45,165,198,46,10,11,3,9,138
8,46,2013,46,182,165,36,4,11,10,16,121
8,47,2013,47,192,182,50,11,11,17,23,128
8,48,2013,48,174,192,51,8,11,24,30,132
8,49,2013,49,175,174,48,6,12,1,7,121
8,5,2013,5,172,162,51,8,1.302325581,1,31,98
8,50,2013,50,182,175,42,14,12,8,14,130
8,51,2013,51,163,182,41,5,12,15,21,103
8,52,2013,52,174,163,39,6,12,22,28,100
8,53,2013,53,86,174,36,4,12,29,31,120
8,6,2013,6,165,172,51,10,2,3,9,104
8,7,2013,7,188,165,40,13,2,10,16,99
8,8,2013,8,156,188,47,14,2,17,23,126
8,9,2013,9,163,156,40,11,2.343558282,1,28,95
8,1,2014,1,130,86,18,3,1,1,4,61
8,10,2014,10,158,170,48,7,3,2,8,106
8,11,2014,11,207,158,38,3,3,9,15,98
8,12,2014,12,168,207,59,8,3,16,22,138
8,13,2014,13,166,168,42,5,3,23,29,100
8,14,2014,14,164,166,48,13,3.707317073,1,31,108
8,15,2014,15,145,164,32,5,4,6,12,104
8,16,2014,16,176,145,41,11,4,13,19,94
8,17,2014,17,164,176,41,10,4,20,26,114
8,18,2014,18,176,164,37,5,4.505681818,1,30,115
8,19,2014,19,170,176,39,9,5,4,10,122
8,2,2014,2,138,130,22,11,1,5,11,86
8,20,2014,20,167,170,43,7,5,11,17,114
8,21,2014,21,202,167,51,7,5,18,24,111
8,22,2014,22,178,202,50,12,5,25,31,148
8,23,2014,23,166,178,45,6,6,1,7,125
8,24,2014,24,177,166,42,9,6,8,14,115
8,25,2014,25,188,177,41,7,6,15,21,122
8,26,2014,26,207,188,44,14,6,22,28,123
8,27,2014,27,214,207,41,4,6.757009346,1,30,145
8,28,2014,28,193,214,45,10,7,6,12,151
8,29,2014,29,196,193,49,12,7,13,19,128
8,3,2014,3,152,138,33,6,1,12,18,99
8,30,2014,30,206,196,49,5,7,20,26,134
8,31,2014,31,199,206,56,6,7.351758794,1,31,146
8,32,2014,32,202,199,46,7,8,3,9,147
8,33,2014,33,172,202,53,6,8,10,16,132
8,34,2014,34,210,172,33,9,8,17,23,120
8,35,2014,35,183,210,50,12,8,24,30,132
8,36,2014,36,179,183,48,8,8.815642458,1,31,123
8,37,2014,37,142,179,36,11,9,7,13,124
8,38,2014,38,163,142,36,6,9,14,20,97
8,39,2014,39,148,163,33,4,9,21,27,99
8,4,2014,4,130,152,46,12,1,19,25,100
8,40,2014,40,190,148,42,9,9.557894737,1,30,97
8,41,2014,41,157,190,40,8,10,5,11,134
8,42,2014,42,164,157,31,8,10,12,18,110
8,43,2014,43,165,164,44,7,10,19,25,105
8,44,2014,44,188,165,42,5,10.25,1,31,92
8,45,2014,45,172,188,41,11,11,2,8,133
8,46,2014,46,161,172,42,7,11,9,15,108
8,47,2014,47,173,161,29,10,11,16,22,109
8,48,2014,48,152,173,29,11,11,23,29,114
8,49,2014,49,124,152,34,5,11.83870968,1,30,101
8,5,2014,5,149,130,28,7,1.134228188,1,31,88
8,50,2014,50,178,124,34,9,12,7,13,89
8,51,2014,51,165,178,45,9,12,14,20,118
8,52,2014,52,142,165,36,7,12,21,27,101
8,53,2014,53,83,142,43,9,12,28,31,98
8,6,2014,6,148,149,42,9,2,2,8,89
8,7,2014,7,150,148,52,10,2,9,15,96
8,8,2014,8,179,150,48,8,2,16,22,89
8,9,2014,9,170,179,51,5,2.164705882,1,28,126
9,1,2013,1,4,#NAME?,#NAME?,#NAME?,1,1,4,#NAME?
9,10,2013,10,5,2,0,0,3,4,9,2
9,11,2013,11,7,5,1,0,3,10,16,2
9,12,2013,12,8,7,1,2,3,17,22,3
9,13,2013,13,4,8,0,0,3,24,30,7
9,14,2013,14,5,4,0,1,4,1,4,4
9,15,2013,15,7,5,0,1,4,7,13,1
9,16,2013,16,7,7,1,2,4,14,18,7
9,17,2013,17,5,7,0,0,4,21,24,4
9,18,2013,18,3,5,0,1,4.333333333,3,30,3
9,19,2013,19,5,3,1,1,5,5,11,2
9,2,2013,2,7,4,0,0,1,8,11,1
9,20,2013,20,6,5,1,1,5,12,17,2
9,21,2013,21,5,6,2,1,5,19,23,4
9,22,2013,22,4,5,1,0,5.25,1,28,2
9,23,2013,23,7,4,1,0,6,2,8,3
9,24,2013,24,9,7,2,1,6,9,15,4
9,25,2013,25,5,9,0,3,6,16,22,6
9,26,2013,26,8,5,0,1,6,23,29,3
9,27,2013,27,11,8,1,2,6.818181818,1,30,6
9,28,2013,28,7,11,3,5,7,7,13,8
9,29,2013,29,10,7,0,0,7,14,20,3
9,3,2013,3,4,7,0,1,1,16,19,5
9,30,2013,30,7,10,2,2,7,21,27,8
9,31,2013,31,8,7,1,3,7.5,2,29,6
9,32,2013,32,7,8,0,4,8,6,10,2
9,33,2013,33,8,7,1,0,8,11,17,6
9,34,2013,34,7,8,0,1,8,18,23,7
9,35,2013,35,10,7,2,0,8,25,30,4
9,36,2013,36,1,10,1,1,9,6,6,7
9,37,2013,37,6,1,0,0,9,8,14,1
9,38,2013,38,11,6,1,0,9,15,21,3
9,39,2013,39,3,11,2,0,9,22,26,8
9,4,2013,4,1,4,1,1,1,20,20,2
9,40,2013,40,11,3,0,0,9.818181818,1,30,2
9,41,2013,41,5,11,0,0,10,10,12,6
9,42,2013,42,5,5,0,0,10,13,16,4
9,43,2013,43,2,5,0,0,10,24,26,4
9,44,2013,44,9,2,0,0,10.11111111,2,31,2
9,45,2013,45,2,9,2,3,11,4,5,6
9,46,2013,46,7,2,0,0,11,13,15,1
9,47,2013,47,7,7,1,1,11,18,23,3
9,48,2013,48,3,7,0,0,11,25,29,2
9,49,2013,49,3,3,0,0,12,3,6,2
9,5,2013,5,3,1,0,0,1,27,31,1
9,50,2013,50,3,3,0,1,12,10,14,2
9,51,2013,51,4,3,1,2,12,17,21,2
9,52,2013,52,2,4,0,1,12,25,27,3
9,53,2013,53,2,2,0,1,12,29,29,1
9,6,2013,6,4,3,0,1,2,4,9,2
9,7,2013,7,6,4,1,1,2,11,15,2
9,8,2013,8,5,6,1,1,2,17,23,5
9,9,2013,9,2,5,0,0,2,24,28,2
9,1,2014,1,3,2,1,1,1,1,4,1
9,10,2014,10,5,3,0,0,3,4,8,1
9,11,2014,11,8,5,1,2,3,10,15,2
9,12,2014,12,1,8,4,0,3,18,18,6
9,13,2014,13,3,1,1,0,3,24,29,0
9,14,2014,14,3,3,0,1,4,1,3,1
9,15,2014,15,2,3,0,0,4,7,10,0
9,16,2014,16,8,2,0,0,4,13,19,0
9,17,2014,17,1,8,2,0,4,20,20,4
9,18,2014,18,5,1,0,0,4.6,1,29,0
9,19,2014,19,7,5,0,1,5,5,10,1
9,2,2014,2,5,3,0,2,1,7,11,2
9,20,2014,20,2,7,0,1,5,13,13,4
9,21,2014,21,4,2,0,0,5,21,24,0
9,22,2014,22,7,4,2,1,5,25,29,2
9,23,2014,23,6,7,2,0,6,1,7,3
9,24,2014,24,7,6,1,0,6,8,13,3
9,25,2014,25,2,7,2,0,6,18,18,6
9,26,2014,26,5,2,0,1,6,23,27,2
9,27,2014,27,2,5,0,0,6.5,2,30,4
9,28,2014,28,6,2,1,1,7,7,10,1
9,29,2014,29,7,6,1,1,7,15,18,5
9,3,2014,3,5,5,1,3,1,12,18,4
9,30,2014,30,3,7,0,0,7,20,25,2
9,31,2014,31,4,3,1,0,7.5,1,30,1
9,32,2014,32,7,4,0,0,8,3,9,2
9,33,2014,33,9,7,1,1,8,10,16,5
9,34,2014,34,5,9,2,0,8,17,21,6
9,35,2014,35,6,5,2,0,8,24,30,2
9,36,2014,36,4,6,0,1,9,1,5,5
9,37,2014,37,6,4,0,0,9,7,11,3
9,38,2014,38,5,6,1,1,9,17,19,4
9,39,2014,39,7,5,0,1,9,21,27,3
9,4,2014,4,1,5,0,1,1,25,25,4
9,40,2014,40,6,7,0,0,9.333333333,1,30,3
9,41,2014,41,8,6,1,0,10,5,11,3
9,42,2014,42,5,8,0,1,10,12,18,3
9,43,2014,43,6,5,1,1,10,20,24,5
9,44,2014,44,5,6,1,1,10,29,31,2
9,45,2014,45,5,5,0,0,11,2,8,2
9,46,2014,46,2,5,0,2,11,9,11,2
9,47,2014,47,2,2,0,1,11,18,21,1
9,48,2014,48,3,2,0,0,11,24,29,1
9,49,2014,49,3,3,0,1,12,1,6,1
9,5,2014,5,8,1,0,0,1.125,1,31,0
9,50,2014,50,5,3,1,1,12,8,13,2
9,51,2014,51,3,5,2,0,12,17,19,4
9,52,2014,52,7,3,1,0,12,21,27,1
9,6,2014,6,6,8,0,2,2,2,8,4
9,7,2014,7,1,6,1,0,2,13,13,4
9,8,2014,8,3,1,0,0,2,17,19,0
9,9,2014,9,3,3,0,1,2.333333333,1,24,1
10,1,2013,1,14,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
10,10,2013,10,18,15,3,2,3,3,9,10
10,11,2013,11,17,18,3,1,3,10,15,9
10,12,2013,12,24,17,2,0,3,17,23,12
10,13,2013,13,21,24,3,2,3,24,30,13
10,14,2013,14,25,21,3,4,3.92,1,31,14
10,15,2013,15,31,25,5,6,4,7,13,12
10,16,2013,16,32,31,6,2,4,14,20,18
10,17,2013,17,29,32,5,3,4,21,27,20
10,18,2013,18,21,29,7,4,4.428571429,1,30,19
10,19,2013,19,21,21,4,1,5,5,11,15
10,2,2013,2,30,14,2,4,1,6,12,9
10,20,2013,20,22,21,3,3,5,12,18,11
10,21,2013,21,27,22,2,4,5,19,25,16
10,22,2013,22,19,27,4,2,5.157894737,1,31,20
10,23,2013,23,28,19,5,2,6,2,8,10
10,24,2013,24,26,28,5,6,6,9,15,18
10,25,2013,25,24,26,5,4,6,16,21,16
10,26,2013,26,20,24,3,0,6,23,29,17
10,27,2013,27,25,20,2,2,6.84,1,30,14
10,28,2013,28,21,25,2,1,7,7,13,14
10,29,2013,29,21,21,4,6,7,14,20,11
10,3,2013,3,27,30,7,1,1,13,19,19
10,30,2013,30,32,21,1,3,7,21,27,13
10,31,2013,31,22,32,3,5,7.454545455,1,31,23
10,32,2013,32,34,22,4,3,8,4,10,20
10,33,2013,33,26,34,4,6,8,11,17,26
10,34,2013,34,22,26,2,3,8,18,24,18
10,35,2013,35,29,22,1,0,8,25,31,15
10,36,2013,36,32,29,3,6,9,1,7,18
10,37,2013,37,30,32,8,3,9,8,14,16
10,38,2013,38,19,30,1,4,9,15,20,23
10,39,2013,39,29,19,2,2,9,22,28,15
10,4,2013,4,25,27,4,5,1,20,26,18
10,40,2013,40,32,29,2,4,9.5625,1,30,18
10,41,2013,41,26,32,3,6,10,6,12,14
10,42,2013,42,15,26,10,5,10,13,19,11
10,43,2013,43,26,15,3,3,10,20,26,7
10,44,2013,44,31,26,5,3,10.22580645,1,31,17
10,45,2013,45,23,31,7,7,11,3,9,19
10,46,2013,46,19,23,4,3,11,10,16,17
10,47,2013,47,22,19,1,2,11,17,23,11
10,48,2013,48,15,22,3,4,11,24,30,14
10,49,2013,49,22,15,0,4,12,1,7,9
10,5,2013,5,20,25,9,1,1.15,1,31,16
10,50,2013,50,14,22,4,4,12,8,14,13
10,51,2013,51,16,14,1,3,12,15,21,8
10,52,2013,52,19,16,3,3,12,22,28,14
10,53,2013,53,5,19,1,3,12,29,30,10
10,6,2013,6,26,20,4,6,2,3,9,11
10,7,2013,7,18,26,7,3,2,10,16,14
10,8,2013,8,20,18,2,1,2,17,23,12
10,9,2013,9,15,20,2,2,2.266666667,1,27,13
10,1,2014,1,9,5,2,0,1,1,3,4
10,10,2014,10,28,22,3,5,3,2,8,16
10,11,2014,11,36,28,5,6,3,9,15,18
10,12,2014,12,26,36,3,3,3,16,21,18
10,13,2014,13,33,26,4,1,3,23,29,12
10,14,2014,14,18,33,4,3,3.722222222,1,31,19
10,15,2014,15,23,18,5,2,4,6,12,14
10,16,2014,16,31,23,1,3,4,13,19,7
10,17,2014,17,22,31,7,6,4,20,26,14
10,18,2014,18,15,22,2,1,4.4,1,30,12
10,19,2014,19,36,15,2,2,5,4,10,9
10,2,2014,2,15,9,2,1,1,5,11,4
10,20,2014,20,22,36,4,5,5,11,17,23
10,21,2014,21,21,22,5,3,5,18,24,12
10,22,2014,22,22,21,4,2,5,25,31,13
10,23,2014,23,33,22,5,3,6,1,7,10
10,24,2014,24,23,33,10,3,6,8,14,22
10,25,2014,25,31,23,2,0,6,15,21,13
10,26,2014,26,17,31,8,1,6,22,28,17
10,27,2014,27,28,17,5,2,6.857142857,1,30,6
10,28,2014,28,32,28,3,2,7,6,12,24
10,29,2014,29,22,32,3,4,7,14,19,23
10,3,2014,3,23,15,4,1,1,12,18,4
10,30,2014,30,25,22,1,4,7,20,26,11
10,31,2014,31,23,25,5,2,7.304347826,1,31,16
10,32,2014,32,16,23,3,1,8,3,9,13
10,33,2014,33,20,16,3,4,8,10,16,8
10,34,2014,34,23,20,5,6,8,17,23,13
10,35,2014,35,25,23,4,4,8,25,30,14
10,36,2014,36,26,25,3,7,8.730769231,1,31,14
10,37,2014,37,14,26,5,6,9,7,13,14
10,38,2014,38,20,14,1,0,9,14,20,9
10,39,2014,39,34,20,6,4,9,21,27,9
10,4,2014,4,9,23,7,1,1,19,25,12
10,40,2014,40,28,34,6,5,9.535714286,1,30,25
10,41,2014,41,40,28,9,5,10,5,11,21
10,42,2014,42,21,40,9,2,10,12,18,27
10,43,2014,43,30,21,4,0,10,19,25,12
10,44,2014,44,22,30,3,4,10.22727273,1,31,21
10,45,2014,45,26,22,2,4,11,2,8,20
10,46,2014,46,21,26,7,3,11,9,15,11
10,47,2014,47,24,21,3,1,11,16,22,12
10,48,2014,48,20,24,2,1,11,23,29,17
10,49,2014,49,22,20,1,3,12,1,6,11
10,5,2014,5,21,9,0,1,1.142857143,1,31,4
10,50,2014,50,20,22,7,4,12,7,13,13
10,51,2014,51,33,20,6,1,12,14,20,12
10,52,2014,52,29,33,3,5,12,21,27,19
10,53,2014,53,14,29,2,1,12,28,31,20
10,6,2014,6,18,21,1,3,2,2,8,10
10,7,2014,7,20,18,4,5,2,9,15,10
10,8,2014,8,16,20,3,2,2,16,22,15
10,9,2014,9,22,16,2,2,2.318181818,1,28,12
11,1,2013,1,17,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
11,10,2013,10,26,16,4,2,3,3,9,10
11,11,2013,11,25,26,4,6,3,10,16,13
11,12,2013,12,20,25,5,4,3,17,23,14
11,13,2013,13,27,20,4,1,3,24,30,10
11,14,2013,14,28,27,6,3,3.892857143,1,31,14
11,15,2013,15,28,28,7,5,4,7,13,19
11,16,2013,16,27,28,4,7,4,14,20,16
11,17,2013,17,33,27,7,1,4,21,27,17
11,18,2013,18,23,33,4,3,4.52173913,1,30,18
11,19,2013,19,32,23,5,4,5,5,11,16
11,2,2013,2,24,17,3,2,1,6,12,11
11,20,2013,20,41,32,9,6,5,12,18,15
11,21,2013,21,18,41,13,4,5,19,25,24
11,22,2013,22,22,18,6,5,5.045454545,1,31,11
11,23,2013,23,18,22,4,3,6,2,8,15
